mint,symbol,tx,slot,wallet,is_fee_payer,fee_lamports,sol_delta_lamports,token_delta
6kNFL3SmeqBJpiFtfUUZXxTacm48gCPx3aaqPhskpump,Kintaro,4o8vELgtjwVfrBQUysvEZSCeo2cCEynXeLh67WCCxwJXZxFRqYQz4tHKwktuYFVtgyFeWmWx4e5e9JCgS1toKyh3,421623129,2CHrnc2LyagAbMaMFgthiDWh7ZZ9zT9TF8WEJf7MNE71,1,245000,991927946,-6529514.710676
6kNFL3SmeqBJpiFtfUUZXxTacm48gCPx3aaqPhskpump,Kintaro,paL5PR1DBiVABWHLMuQw7AsTapAzTwfARCcrCiWwjKXC2FTpdQCPEq5CMZWfJtFbn7w6CNLMUuWCT1AHP5CQYQk,421623130,CoGpVJwGUJXV2Z9HC7rmnrgbo8VvAKijpctSNR33rpTe,1,155000,1244511628,-7682705.189771
6kNFL3SmeqBJpiFtfUUZXxTacm48gCPx3aaqPhskpump,Kintaro,5aLDPjkuJ2TBm1PKLPeNbpnxVzL7oxvW2DNvcKJV2egqvBGzusDwgtFhBZN36VshvCLu1H5AqZrLKNKFnBERQrNb,421623136,CoGpVJwGUJXV2Z9HC7rmnrgbo8VvAKijpctSNR33rpTe,1,5000,180362162,-1152405.778465
6kNFL3SmeqBJpiFtfUUZXxTacm48gCPx3aaqPhskpump,Kintaro,5DyMWzbPxsy2QJoyZ25gCKCCYykP8q4TwT52gSRegUrgFqEazVLWE5j1byH2jLK6ohpuT51w7uP6oqdxXdFP6gac,421623136,2CHrnc2LyagAbMaMFgthiDWh7ZZ9zT9TF8WEJf7MNE71,1,245000,750615348,-4897136.033007
6kNFL3SmeqBJpiFtfUUZXxTacm48gCPx3aaqPhskpump,Kintaro,389w88XNNdcp881yxgoAtW6D62UWLDjoNz4Nxa8Ym7EtC3DXuYkNiBjhUHNNCWp6K1yA7boQBuzoiKwkD4L6gRou,421623136,CoGpVJwGUJXV2Z9HC7rmnrgbo8VvAKijpctSNR33rpTe,1,155000,813166513,-5473927.447712
6kNFL3SmeqBJpiFtfUUZXxTacm48gCPx3aaqPhskpump,Kintaro,Wo5xBkTMd9RTwgcQdAoNShT9cWCistMu6PSvi6ngxyyU6UA8mXtUhU4EYK6jhSufdB7GvLUnjRL8mB83tHduRLx,421623145,2CHrnc2LyagAbMaMFgthiDWh7ZZ9zT9TF8WEJf7MNE71,1,245000,2315799089,-14691408.099022
6kNFL3SmeqBJpiFtfUUZXxTacm48gCPx3aaqPhskpump,Kintaro,4ADBs8PPgMr4oTo9ZD59qoTKW8kSBZqeE21oJNJPBvADhzZshuCnKFZWCJHAVdQrdM3Luym7Yynw7RZScrvkcbnC,421623154,FuU4YuViuphyhsV1dFgW2gpZu81xBvmua8AcgggpXfJZ,1,5000,120965935,-731311.096264
6kNFL3SmeqBJpiFtfUUZXxTacm48gCPx3aaqPhskpump,Kintaro,2z1A3gRnrxR7ntrAjNZTNohC76XaS7haLAammNGXL5hhYqne9mhHimkQqRfk9gbbzBsahiACjPkiWJXVVKcX2ypS,421623156,Atgx1JXsp8pTQ9Qsi74wF5pLMVwHwyQc6jJCu84evN7c,1,245000,970140929,-5900409.381095
6kNFL3SmeqBJpiFtfUUZXxTacm48gCPx3aaqPhskpump,Kintaro,58CCKYnJJvd4q6ABVQLJaSgw9H3jnWYWEqWy7QjChNpyviWWsw58KMhUH3cZzCJCZ4YqcebWb51gjXagcPhXgWEA,421623156,CoGpVJwGUJXV2Z9HC7rmnrgbo8VvAKijpctSNR33rpTe,1,5000,143841789,-821089.117156
6kNFL3SmeqBJpiFtfUUZXxTacm48gCPx3aaqPhskpump,Kintaro,4EyDvA1f7zwTcZ3FNpebjAS3FKjw5hk5wV1mCN5GzfXbHVx7kvbKHS49iLozShbweXEeMdKFJAYxsuv7vFhG9tfQ,421623161,Atgx1JXsp8pTQ9Qsi74wF5pLMVwHwyQc6jJCu84evN7c,1,245000,1503871605,-8850614.071643
6kNFL3SmeqBJpiFtfUUZXxTacm48gCPx3aaqPhskpump,Kintaro,3Nu2wZRtGEzaZJ1rxUsiU1Hvue2LAwQcGE57M13kKb56n5N6swHYnZbwVhTY6a7iBeeKkLyXdnTqyr3q9bFhwvG5,421623165,FuU4YuViuphyhsV1dFgW2gpZu81xBvmua8AcgggpXfJZ,1,5000,88427127,-548483.322198
6kNFL3SmeqBJpiFtfUUZXxTacm48gCPx3aaqPhskpump,Kintaro,261A21WRveUQxocbys7DMtevEMRWN2J2W2acxDLJy5j7s7Gn4eJqReFmuPUdoKxN6NtEZ5pvaFkMHpzBcAo1pCah,421623168,Atgx1JXsp8pTQ9Qsi74wF5pLMVwHwyQc6jJCu84evN7c,1,245000,1288220870,-8850614.071644
6kNFL3SmeqBJpiFtfUUZXxTacm48gCPx3aaqPhskpump,Kintaro,4q8AYzSy2tNNp8janbc2RtkUYvSXMmsFQQPGwFCM87gSBSocSLHM7q5shFfbA8ZURsLitrqVMYzT3FScmND5ZCC5,421623173,25aWdwLbzNKusjseG6YsGN4K9pkAxKJrcLv1GwSBY82N,1,5000,155752064,-1066593.156912
6kNFL3SmeqBJpiFtfUUZXxTacm48gCPx3aaqPhskpump,Kintaro,ZCUeisysTqiW4B1Hb5Q2Knz9CRSWgz8D8zP2Z7GLUpK9nqgm48MKmCTfymhC3qCxtCCTpYL75jcnCw4K8F7e5DR,421623179,8kzFH4rgFzy4ccz97AhgqRT7Qbt7HnD5oJCDK1Sxdarb,1,245000,852187705,-5221926.671466
6kNFL3SmeqBJpiFtfUUZXxTacm48gCPx3aaqPhskpump,Kintaro,G7VubFMnVVH2nu3uZ2KPuCxutk7YC2NjfVH786c3GwZGwFCDx6dkpHeMuobo7iwZCGxzd39nb2ZBGcVJVCPc1NG,421623179,CoGpVJwGUJXV2Z9HC7rmnrgbo8VvAKijpctSNR33rpTe,1,5000,124662381,-780034.661299
6kNFL3SmeqBJpiFtfUUZXxTacm48gCPx3aaqPhskpump,Kintaro,3pp65QtYPSo3xTdQvF4Y1P4uftSEp9M1aU4nh7Sbkpae5RgUtjEhRzomAk11EgZfFAsCaAm4i3rZHL3UGAc5TwoK,421623181,pekN74koZ15b48R8Kj3N9disT3XjaceT3HjfnUfgmwE,1,15000,756461075,-5676483.131562
6kNFL3SmeqBJpiFtfUUZXxTacm48gCPx3aaqPhskpump,Kintaro,4Mtg77gDF3X48DaCD71bdJXGEK4zUaYfewhv5SEdamYFSUQ9FFVyoAifJX4n6uSi51rdK6eUrVNtZpV7L1CFqV6p,421623184,8kzFH4rgFzy4ccz97AhgqRT7Qbt7HnD5oJCDK1Sxdarb,1,245000,1080216315,-7832890.0072
6kNFL3SmeqBJpiFtfUUZXxTacm48gCPx3aaqPhskpump,Kintaro,4F5j5D8Yy83ANB5E24gqGPo7yi75PbginQgZKF6tA9UNgDbJHFxzb4JtmFNNbE1jUzNkFT8mtjqYQfjZoSe6UYHc,421623186,25aWdwLbzNKusjseG6YsGN4K9pkAxKJrcLv1GwSBY82N,1,5000,106125851,-799944.867684
6kNFL3SmeqBJpiFtfUUZXxTacm48gCPx3aaqPhskpump,Kintaro,5TZyHETgp7jrXsatukST4dAZatPaQsxA3KGu2gCLuwhfsSkt1s4KfMt4zxAfigSdHafgNwe1ZxyN4oAh2izbMWL5,421623189,8kzFH4rgFzy4ccz97AhgqRT7Qbt7HnD5oJCDK1Sxdarb,1,247568,1342526321,-7832890.0072
6kNFL3SmeqBJpiFtfUUZXxTacm48gCPx3aaqPhskpump,Kintaro,5dmFiAanm6JkahnV7JnKsXMkhevYxhJwB8z6VhxPBsz3Su9PTa2Lr9iHYUzEMbyYdE9moWL5UYUojoGJHEpi6Bjb,421623192,DGaCiYrUMCqtV2fG3vfvvHmwgFqrfKhEQeDXm2dmbvaA,1,15000,924828406,-5061608.143866
6kNFL3SmeqBJpiFtfUUZXxTacm48gCPx3aaqPhskpump,Kintaro,3cCxaiUxEAxzeAFVCBbnBNFW37TdXhTsL1HCi2ADNiHqUNqhhCbL2zSKR75zCrA3p7vWAdtEyFdsRc263bYjwdmL,421623198,FuU4YuViuphyhsV1dFgW2gpZu81xBvmua8AcgggpXfJZ,1,5000,69227570,-411362.491648
6kNFL3SmeqBJpiFtfUUZXxTacm48gCPx3aaqPhskpump,Kintaro,5vECFdFu4DWCnAeHDPB1MfcqhejPLdQEkuDdN7bMzPaCopDULnkpB4pBRYvwyeu2z5MJf2gmfjNEmDu2PJNotCQJ,421623199,GfJA84gwT9LpeyzeckeXkCsf8vdQuA64ZYQ91xoBawvt,1,245642,1048920301,-6233119.487292
6kNFL3SmeqBJpiFtfUUZXxTacm48gCPx3aaqPhskpump,Kintaro,4wHN9DqKU48jRuLRAp9MCrsiHnkytS4yxagd4J3qvDXQUTMQ8DU4cx8QmKZAKV5A1YxgqLunciuuLgzmVArsESBu,421623199,5P8A9bGUhroskpuA4hhRbybgt37TcTz7ft5zLAh8orpn,1,245642,970886201,-5933976.436002
6kNFL3SmeqBJpiFtfUUZXxTacm48gCPx3aaqPhskpump,Kintaro,3ZiSXBnhbMPNZqt5yT9JmB3H9nNmufvWiKmtxERRLiHN4WTnCVjzisLVLDYJjPjE3wtPLkTzUw3MpziW2LCGKax9,421623203,CoGpVJwGUJXV2Z9HC7rmnrgbo8VvAKijpctSNR33rpTe,1,5000,123891634,-741032.928234
6kNFL3SmeqBJpiFtfUUZXxTacm48gCPx3aaqPhskpump,Kintaro,4FhoPwLkEMMQYojJwainWNaVrFP5CdHW2WdcQRVK1ZVRaH96v8ECQpGG9UZMJeJYYmCBTGNrgEFc9Ag5A1yncULm,421623209,DGaCiYrUMCqtV2fG3vfvvHmwgFqrfKhEQeDXm2dmbvaA,1,5000,1680679948,-10123216.287732
6kNFL3SmeqBJpiFtfUUZXxTacm48gCPx3aaqPhskpump,Kintaro,5NrLtY6Q6faUmy5XyA6gtobf9SAPgLQ4E66cXga5NKy4gduf45Ryh1T1KnHQXBQH1vgcK4TTbjuHJenzP4Dd18M9,421623211,FuU4YuViuphyhsV1dFgW2gpZu81xBvmua8AcgggpXfJZ,1,5000,48901416,-308521.868736
HmDbKdd7uoM8KSBuWdFq8B45yeeqti5KWKNXNm8apump,Gary,vpM7WLJAtWtBXn1A8p4MmC2ddoE21TCydnMEwSvunareoGCFkYRvTS1UoGaJYb6hZWpwzyYPXibMuLJ6Ut6Dcu4,421249184,8kzFH4rgFzy4ccz97AhgqRT7Qbt7HnD5oJCDK1Sxdarb,0,915000,-1220000000,20887706.685866
HmDbKdd7uoM8KSBuWdFq8B45yeeqti5KWKNXNm8apump,Gary,vpM7WLJAtWtBXn1A8p4MmC2ddoE21TCydnMEwSvunareoGCFkYRvTS1UoGaJYb6hZWpwzyYPXibMuLJ6Ut6Dcu4,421249184,2CHrnc2LyagAbMaMFgthiDWh7ZZ9zT9TF8WEJf7MNE71,1,915000,-1360137240,26118058.842705
HmDbKdd7uoM8KSBuWdFq8B45yeeqti5KWKNXNm8apump,Gary,vpM7WLJAtWtBXn1A8p4MmC2ddoE21TCydnMEwSvunareoGCFkYRvTS1UoGaJYb6hZWpwzyYPXibMuLJ6Ut6Dcu4,421249184,Atgx1JXsp8pTQ9Qsi74wF5pLMVwHwyQc6jJCu84evN7c,0,915000,-1300000000,23601637.524382
HmDbKdd7uoM8KSBuWdFq8B45yeeqti5KWKNXNm8apump,Gary,48zB41Xv11zYPmLvbwSar1b5wWecG4gkzCcnc4pdwU1U1riiJ61XzB8GuqB9y6wVCMYvgFYHkHpieDEBoS5j6tS7,421249184,5P8A9bGUhroskpuA4hhRbybgt37TcTz7ft5zLAh8orpn,0,610000,-1580000000,23735905.744011
HmDbKdd7uoM8KSBuWdFq8B45yeeqti5KWKNXNm8apump,Gary,48zB41Xv11zYPmLvbwSar1b5wWecG4gkzCcnc4pdwU1U1riiJ61XzB8GuqB9y6wVCMYvgFYHkHpieDEBoS5j6tS7,421249184,GfJA84gwT9LpeyzeckeXkCsf8vdQuA64ZYQ91xoBawvt,1,610000,-1557758160,24932477.949169
HmDbKdd7uoM8KSBuWdFq8B45yeeqti5KWKNXNm8apump,Gary,4rwHGFeDjwAwZC6QDs3QBSSvU6aevwARAUfV2g35xFMfgbynArf6xetEiUhY22oKJaePAGFtBfaudsuyXJYiTWb1,421249184,EgQX9R3Qph1dPHE1Ysou1auSYqRGomCNmLDC28Yg77aq,1,878005010,-7691162610,86352870.40747
HmDbKdd7uoM8KSBuWdFq8B45yeeqti5KWKNXNm8apump,Gary,C8TkxzmUCQybc24oVaptxUWimyfKiaQsQhJUpgwzRh4uVjsUHudkWimUdsLTPJZGRegi2fbebgQxakJWLNpvZXk,421249184,Bi3J5mQHG6UVgzTSZatSyKcV7YEuqcLMKRoAeFsGfmZX,1,200105000,-3205294302,31566917.112383
HmDbKdd7uoM8KSBuWdFq8B45yeeqti5KWKNXNm8apump,Gary,2R6b3dqpiyxJ5HNEuMgnP6doJ4u57iEiVBy4HBMaSaFyw9yTh41rdKKb4MuNBKea4o9kQRmRXCj5rZaNp1xp6ysz,421249184,9NXKesq2uujXeh3SLZQC1MoLy2whDxivEBM1rtgxWdFS,1,100105000,-603294302,4941880.442575
HmDbKdd7uoM8KSBuWdFq8B45yeeqti5KWKNXNm8apump,Gary,2Cebied6MTfHCkEdD3QgVR5xGT7JxgzhyHtCQHrHgMBY1uiaXpa9Mg6pNcHNGfYh2mRzYPjn95Bzht3VxWcFixsB,421249184,25aWdwLbzNKusjseG6YsGN4K9pkAxKJrcLv1GwSBY82N,1,20005001,-1032044281,9631087.010776
HmDbKdd7uoM8KSBuWdFq8B45yeeqti5KWKNXNm8apump,Gary,3iCZjVn56MYKX27pixxbS6HVRUZPE2g7Ts6g3tgRM9pjkr1bH6cz8EkjtFUXGEoxgwjBawprwaq4G6UTQfvxvSxw,421249184,DGaCiYrUMCqtV2fG3vfvvHmwgFqrfKhEQeDXm2dmbvaA,1,11205000,-3251195302,27019356.827804
HmDbKdd7uoM8KSBuWdFq8B45yeeqti5KWKNXNm8apump,Gary,4Kcvd3WHv2LvJ28Y52ULFo4C9Fu1sobddkZJqdJaLw9tsZgmnUZ159yovgqVRHCRie4dYAhS7aZiPEJp2QLsF7fc,421249184,ntPp1V2u5n8RLz1K3fttGjg9HcM78tJh3AyjK4vmoff,1,11105000,-1016394302,8431648.768999
HmDbKdd7uoM8KSBuWdFq8B45yeeqti5KWKNXNm8apump,Gary,3oxmK6NuLn3CqBRL1AadcNf48ERgzqxgigQkw8vV7eHzkZtFWzsGrDRkSM1PHQcXVvgASduHiWKrgsD7KSA1dPLh,421249184,GPKuYwnfM6mG4ffZCiuJo7tJnQQ9PqSdPNVsCXarkDyf,1,1005000,-1014079080,8166814.885747
HmDbKdd7uoM8KSBuWdFq8B45yeeqti5KWKNXNm8apump,Gary,3Z7QcUJsNQznzR6Z4tDaUeXS2LnM3gtKYHajxxVaVzJgvYpAFCgm1BF5t5LsUqUnvWtkSJomRN1vEwxAKg5FL6ri,421249184,AqmyUaCa2riiZGXyzpPfuFffGLTXZUUMdjxa5Kfna4Zj,1,185000,-22224290,160720.640966
HmDbKdd7uoM8KSBuWdFq8B45yeeqti5KWKNXNm8apump,Gary,5yxCBJ8PMLCuUZJu2U52d3yvaSbHcpmi1tu24mmPVXhvfNcZo5Sf4Pm2CBEc4nECN23oWiYbK5sQLsKUYsTqSq1U,421249184,pekN74koZ15b48R8Kj3N9disT3XjaceT3HjfnUfgmwE,1,35000,-1244289424,9788093.733781
HmDbKdd7uoM8KSBuWdFq8B45yeeqti5KWKNXNm8apump,Gary,2oDgpPb9GSh26c3KbDuU3BzHzJa4myWL4kJg6RTrUKaSjevKHkf2F6UL9XwK4tuzsXWyRu3HkNWxuAeYVr4TcpPx,421249184,EgQX9R3Qph1dPHE1Ysou1auSYqRGomCNmLDC28Yg77aq,1,21000,4077848176,-34541148.16296
HmDbKdd7uoM8KSBuWdFq8B45yeeqti5KWKNXNm8apump,Gary,5ghHtc65mPcEPQsVdimhawhiGqw3wpkbPRXf7axggD4tXR61X3CZ5hzyAzoaXZ4HY2KZEmACPmgi65pTHU1mX7Xp,421249184,4hbrU5AQqHTj1qCSzY7rzqX99YFuK5UNdf7aJFbJvbyG,1,12005000,-834079079,6971835.606284
HmDbKdd7uoM8KSBuWdFq8B45yeeqti5KWKNXNm8apump,Gary,3FJcDvmsX8VphFpVTTXRV9rjVajFDSEBNUG45oC99hXAgxYWaSVBxiU3cDdRRc1pEApySMS6V4JN1mCXcrQfiNKH,421249184,EgQX9R3Qph1dPHE1Ysou1auSYqRGomCNmLDC28Yg77aq,0,5001,0,0.0
HmDbKdd7uoM8KSBuWdFq8B45yeeqti5KWKNXNm8apump,Gary,3FJcDvmsX8VphFpVTTXRV9rjVajFDSEBNUG45oC99hXAgxYWaSVBxiU3cDdRRc1pEApySMS6V4JN1mCXcrQfiNKH,421249184,62dTXVyxza4msU2K2BiouQ5vWXtXBeanquKJRiSjmtjv,1,5001,-1205051721,10124470.167719
HmDbKdd7uoM8KSBuWdFq8B45yeeqti5KWKNXNm8apump,Gary,61RNB872wuHRdDKcoiFFnKJT3qTMgnRw1s9K4Gki9ctQqHVF2f6dq1yDTDnT43Yjw326WVJ4hUGzXSMfs3JB9UYo,421249184,AqmyUaCa2riiZGXyzpPfuFffGLTXZUUMdjxa5Kfna4Zj,1,775000,20199631,-160720.640966
HmDbKdd7uoM8KSBuWdFq8B45yeeqti5KWKNXNm8apump,Gary,hJB3tzqkYU91dsSNVuepKjA9d9TsTqjDRxruBj2XfUHBMVEkxWHHJXxiNmiGhC6QpQqqvvU6TXqiACRWhGVM8rz,421249186,pekN74koZ15b48R8Kj3N9disT3XjaceT3HjfnUfgmwE,1,15000,594965389,-4894046.86689
HmDbKdd7uoM8KSBuWdFq8B45yeeqti5KWKNXNm8apump,Gary,LTjmZNhxm4CqEGQtJNrceu1SLbvz5GvyJjmjMee2pcU2QEyq1hEa6N9NcopiidB7Efi8NP3Vcavr6JfNbjtLbpu,421249189,Bi3J5mQHG6UVgzTSZatSyKcV7YEuqcLMKRoAeFsGfmZX,0,5001,0,0.0
HmDbKdd7uoM8KSBuWdFq8B45yeeqti5KWKNXNm8apump,Gary,LTjmZNhxm4CqEGQtJNrceu1SLbvz5GvyJjmjMee2pcU2QEyq1hEa6N9NcopiidB7Efi8NP3Vcavr6JfNbjtLbpu,421249189,EgQX9R3Qph1dPHE1Ysou1auSYqRGomCNmLDC28Yg77aq,0,5001,0,0.0
HmDbKdd7uoM8KSBuWdFq8B45yeeqti5KWKNXNm8apump,Gary,LTjmZNhxm4CqEGQtJNrceu1SLbvz5GvyJjmjMee2pcU2QEyq1hEa6N9NcopiidB7Efi8NP3Vcavr6JfNbjtLbpu,421249189,62dTXVyxza4msU2K2BiouQ5vWXtXBeanquKJRiSjmtjv,1,5001,-1200305001,11758181.472881
HmDbKdd7uoM8KSBuWdFq8B45yeeqti5KWKNXNm8apump,Gary,2Yot5dgG3hvH733KGGApw97Ag19ygRMvPCRy7VxjmY1YHBKNfrTLxfS59HVGAdXrihwgv7TyNQfJGbSzodGaHn4V,421249189,ntPp1V2u5n8RLz1K3fttGjg9HcM78tJh3AyjK4vmoff,1,12000,539020750,-5058989.261399
HmDbKdd7uoM8KSBuWdFq8B45yeeqti5KWKNXNm8apump,Gary,E4KhQJhUe2Wz1s1oFBfSZ5jVrsMwTBHjwwvnq8B4tEfArH323ejyVhE6mzsMBJBjumpzYfugjp7ZUVzHPXcLm7K,421249190,25aWdwLbzNKusjseG6YsGN4K9pkAxKJrcLv1GwSBY82N,1,5000,120282960,-963108.701077
HmDbKdd7uoM8KSBuWdFq8B45yeeqti5KWKNXNm8apump,Gary,5FbG3dVYgnz2JUZ4c41ESjpggq9m2ZSeVfV3U1teoFeLNYXVvKsXvm4GvJxgTDAUqgVNBjtvZLTTdugn8wPB4NnA,421249192,Bi3J5mQHG6UVgzTSZatSyKcV7YEuqcLMKRoAeFsGfmZX,0,5001,0,0.0
HmDbKdd7uoM8KSBuWdFq8B45yeeqti5KWKNXNm8apump,Gary,5FbG3dVYgnz2JUZ4c41ESjpggq9m2ZSeVfV3U1teoFeLNYXVvKsXvm4GvJxgTDAUqgVNBjtvZLTTdugn8wPB4NnA,421249192,DGaCiYrUMCqtV2fG3vfvvHmwgFqrfKhEQeDXm2dmbvaA,0,5001,0,0.0
HmDbKdd7uoM8KSBuWdFq8B45yeeqti5KWKNXNm8apump,Gary,5FbG3dVYgnz2JUZ4c41ESjpggq9m2ZSeVfV3U1teoFeLNYXVvKsXvm4GvJxgTDAUqgVNBjtvZLTTdugn8wPB4NnA,421249192,EgQX9R3Qph1dPHE1Ysou1auSYqRGomCNmLDC28Yg77aq,0,5001,0,0.0
HmDbKdd7uoM8KSBuWdFq8B45yeeqti5KWKNXNm8apump,Gary,5FbG3dVYgnz2JUZ4c41ESjpggq9m2ZSeVfV3U1teoFeLNYXVvKsXvm4GvJxgTDAUqgVNBjtvZLTTdugn8wPB4NnA,421249192,62dTXVyxza4msU2K2BiouQ5vWXtXBeanquKJRiSjmtjv,1,5001,-1200305001,10065452.553644
HmDbKdd7uoM8KSBuWdFq8B45yeeqti5KWKNXNm8apump,Gary,odRZQJAyD9P61kjnQDEMKtpvMxWykJqrSLRuXCG2DFFomNiCBnMcJUgivqNRdSFMA6oyc6ZrxpKYLeBjuWLkXDB,421249193,25aWdwLbzNKusjseG6YsGN4K9pkAxKJrcLv1GwSBY82N,1,5000,110452935,-866797.830969
HmDbKdd7uoM8KSBuWdFq8B45yeeqti5KWKNXNm8apump,Gary,3YckYSXFicQ8LLCoQ1muX48RrxPQTHnrUDobQGCEFrmZs7aMRuTeL4gVuxUseqX2iueQkgraZVSLdaQekR4WbUts,421249194,Bi3J5mQHG6UVgzTSZatSyKcV7YEuqcLMKRoAeFsGfmZX,1,12000,2370060588,-18940150.267429
HmDbKdd7uoM8KSBuWdFq8B45yeeqti5KWKNXNm8apump,Gary,43M6ZtvbA5far28VLGeCpdNqgSVKNLQhu8VokNeSevCHNVKnCSrGWHrT4FYPRJYXHiYJCsk864uJw8vyds3teDjY,421249196,EgQX9R3Qph1dPHE1Ysou1auSYqRGomCNmLDC28Yg77aq,0,5001,0,0.0
HmDbKdd7uoM8KSBuWdFq8B45yeeqti5KWKNXNm8apump,Gary,43M6ZtvbA5far28VLGeCpdNqgSVKNLQhu8VokNeSevCHNVKnCSrGWHrT4FYPRJYXHiYJCsk864uJw8vyds3teDjY,421249196,62dTXVyxza4msU2K2BiouQ5vWXtXBeanquKJRiSjmtjv,1,5001,-1200305001,10618042.176926
HmDbKdd7uoM8KSBuWdFq8B45yeeqti5KWKNXNm8apump,Gary,2zfmYukfN196gJpEwME9EcfewtVHr6av8TBNnh5eixtnfwT1PELfpbadTKkEmyJ36StpzRPoTvyXmLmuot7KnhpU,421249196,EgQX9R3Qph1dPHE1Ysou1auSYqRGomCNmLDC28Yg77aq,0,5001,0,0.0
HmDbKdd7uoM8KSBuWdFq8B45yeeqti5KWKNXNm8apump,Gary,2zfmYukfN196gJpEwME9EcfewtVHr6av8TBNnh5eixtnfwT1PELfpbadTKkEmyJ36StpzRPoTvyXmLmuot7KnhpU,421249196,62dTXVyxza4msU2K2BiouQ5vWXtXBeanquKJRiSjmtjv,1,5001,1415999790,-11758181.472881
HmDbKdd7uoM8KSBuWdFq8B45yeeqti5KWKNXNm8apump,Gary,2wmf5aJdbtudSNwBauLsq3REZ6HHH4675dMtZaMe1dtKf2RWQJ7hfP85jZpnU3mFYKyNyoxHj6ooaSWvKfc3rgnr,421249198,EgQX9R3Qph1dPHE1Ysou1auSYqRGomCNmLDC28Yg77aq,1,5000,1738377271,-14679987.969258
HmDbKdd7uoM8KSBuWdFq8B45yeeqti5KWKNXNm8apump,Gary,2hWd19iaETKymuVJ6NePN1VgVyRF6uPANLkqYUbny94kbkV2655bYL9DM2iX44mVcUks5z1YXTvkT8bLCsQ2u9Fq,421249201,Bi3J5mQHG6UVgzTSZatSyKcV7YEuqcLMKRoAeFsGfmZX,1,12000,1589143082,-12626766.844954
HmDbKdd7uoM8KSBuWdFq8B45yeeqti5KWKNXNm8apump,Gary,66zjMCbpuPQw9v1ppFdo1ADK6oyKKN8f776yfCqa1h6SQddwdwzx5uVB2u8sBT69saoxkSs2BYaBCzuS1eCjYzeF,421249203,25aWdwLbzNKusjseG6YsGN4K9pkAxKJrcLv1GwSBY82N,1,5000,83202678,-780118.047873
HmDbKdd7uoM8KSBuWdFq8B45yeeqti5KWKNXNm8apump,Gary,y8P2xTvJKtxTihvAfb4wNkeLV6pKHWc7rPY4FWVAvUNKM5n4qWUWxc56haUpwzg15u5eD8YmCB63VYwnPKBVvwJ,421249204,ntPp1V2u5n8RLz1K3fttGjg9HcM78tJh3AyjK4vmoff,1,15000,390625288,-3372659.5076
HmDbKdd7uoM8KSBuWdFq8B45yeeqti5KWKNXNm8apump,Gary,2sWrhhKTV9kzHiCRbZDSbCePyA1tHKLfy2jtYzVLntNAEH1HgGAMQfcKRrTqMPVv8S9jHCL7o481Qkiu5niFLRgP,421249205,EgQX9R3Qph1dPHE1Ysou1auSYqRGomCNmLDC28Yg77aq,1,5000,1677142179,-14679987.969258
HmDbKdd7uoM8KSBuWdFq8B45yeeqti5KWKNXNm8apump,Gary,4r97fTMgA1czES5WTxNnVoEnVtuJwTuuw77szX33KTTdA2jiR1jAVSK6Ypp9ens5HFpE8oWqmeZN5Ad57rnokXkX,421249205,25aWdwLbzNKusjseG6YsGN4K9pkAxKJrcLv1GwSBY82N,1,5000,66710777,-702106.243085
HmDbKdd7uoM8KSBuWdFq8B45yeeqti5KWKNXNm8apump,Gary,3nUpD8fxKMKVYkvd2LgiysiQukqr6UxHgTy7Ra9V8SaDrmW9Jd9DxABmSJwRYEdkYN2bNjodsh4bKwHUWyTjybKJ,421249207,62dTXVyxza4msU2K2BiouQ5vWXtXBeanquKJRiSjmtjv,1,5001,1477013221,-10124470.167719
HmDbKdd7uoM8KSBuWdFq8B45yeeqti5KWKNXNm8apump,Gary,fjTXXhV5ar3ubzuwmFe7bhAEibKceM6rE7vhrmVRpvqUMLas5FBVefcBUHhrNurZjbiWSsoke14piRhWH5Kvibj,421249207,DGaCiYrUMCqtV2fG3vfvvHmwgFqrfKhEQeDXm2dmbvaA,0,5001,0,0.0
HmDbKdd7uoM8KSBuWdFq8B45yeeqti5KWKNXNm8apump,Gary,fjTXXhV5ar3ubzuwmFe7bhAEibKceM6rE7vhrmVRpvqUMLas5FBVefcBUHhrNurZjbiWSsoke14piRhWH5Kvibj,421249207,2CHrnc2LyagAbMaMFgthiDWh7ZZ9zT9TF8WEJf7MNE71,0,5001,0,0.0
HmDbKdd7uoM8KSBuWdFq8B45yeeqti5KWKNXNm8apump,Gary,fjTXXhV5ar3ubzuwmFe7bhAEibKceM6rE7vhrmVRpvqUMLas5FBVefcBUHhrNurZjbiWSsoke14piRhWH5Kvibj,421249207,62dTXVyxza4msU2K2BiouQ5vWXtXBeanquKJRiSjmtjv,1,5001,1482420810,-10618042.176926
HmDbKdd7uoM8KSBuWdFq8B45yeeqti5KWKNXNm8apump,Gary,5bRSozEWyJjAiJzakM778sGWjzy59yg9fPHkkPX6sxNuH3LZQ3PYo3merBNyRw8pJQx7yoQihm3G2zRYH4XLtdFW,421249207,25aWdwLbzNKusjseG6YsGN4K9pkAxKJrcLv1GwSBY82N,1,5000,87509779,-631895.618777
